Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,No_of_Lanes,Curb_Type,Shoulder_Type,Median_Type,Light_Condition,Weather_Condition,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir
12-09-2022,08:45 AM,210543,Ashwani,13-May-22,0543,122,00:15,19-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near White House Apt.,"Sector 12 , Rohini",,29,77,One pedestrian was hit by car when he was crossing road . He was declared DOA when taken by family.,,,,,,,3677,1,,Perpendicular Direction
12-09-2022,08:45 AM,210616,Ashwani,13-May-22,0616,122,12:03,22-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Opp. Sheetal Apt.,Near RG Complex,"Prashant Vihar , Rohini , Delhi",29,77,One pedestrian was found injured on road ant was taken to hospital by family . No eyewitness was available so no details of the crash .,,,,,,,3678,2,,Unknown
12-09-2022,08:45 AM,210208,Ashwani,13-May-22,0208,127,12:20,21-06-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near 24 Chitra Vihar , Delhi",,,29,77,"One Motorcyclist was hit by unknown vehicle , he was taken to hospital by public.",,,,,,,3679,2,East,Unknown
12-09-2022,08:45 AM,210275,Ashwani,13-May-22,0275,127,07:40,05-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Vikas Marg , Preet Vihar",,,29,77,One motorcycle rider was found injured on road and taken to hospital . He was under treatment when died .,,,,,,,3680,1,North West,Unknown
12-09-2022,08:45 AM,210328,Ashwani,13-May-22,0328,127,05:44,28-08-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,Karkari Mor Flyover,Towards Patparganj Metro Station,Preet Vihar,29,77,"One Motorcycle was found on roadside , no details of crash available . Both rider and pillion rider were taken to hospital by CATS ambulance .",,,,,,,3681,2,East,Not Applicable
12-09-2022,08:45 AM,210452,Ashwani,13-May-22,0452,127,18:45,04-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,PPG Road Near V3S Mall,"Nirman Vihar , Delhi",,29,77,One person was found unconscious on road and was taken hospital No details of crash were available .,,,,,,,3682,1,North,Unknown
12-09-2022,08:45 AM,210081,Ashwani,13-May-22,0081,128,10:58,05-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,On Road Near,DTC Cluster Bus Depot,Rani Khera,29,77,One pedestrian's dead body was found on road with skid marks on the site . No details of offending vehicle were found.,,,,,,,3683,2,,Unknown
12-09-2022,08:45 AM,210117,Ashwani,13-May-22,0117,128,00:00,25-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,T Point Mubarak pur Road,"Shani bazar road , Near PS",Prem Nagar,28,76,One bike was hit by truck . The Rider of bike died on  the spot and the pillion got injured . There are no details of the offending vehicle .,,,,,,,3684,2,,Unknown
12-09-2022,08:45 AM,210510,Ashwani,13-May-22,0510,128,11:00,25-07-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Railway Station Road , Khoob Ram","Park , Prem Nagar IST Kirari,",Delhi,29,77,One child pedestrian was playing outside his house when a speeding E -Rickshaw overturned and fell on child . Child was injured and taken to hospital in same offending vehicle to hospital where he died during treatment.,,,,,,,3685,2,,Opposite Direction
12-09-2022,08:45 AM,210756,Ashwani,13-May-22,0756,128,00:37,10-12-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Jai Mata Dharam Kata,Prem nagar,,29,77,"One Tempo and truck collided , The tempo driver got injured and was taken to hospital in PCR van . There he was declared Dead by doctors .",,,,,,,3686,2,,Unknown
12-09-2022,08:45 AM,210006,Ashwani,13-May-22,0006,129,14:06,04-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near KAYA MAYA Hospital,MB Road TKD,,29,77,One motorcyclist was hit by unknown vehicle . Injured was taken to hospital by Private vehicle .,,,,,,,3687,2,South West,Unknown
12-09-2022,08:45 AM,210392,Ashwani,13-May-22,0392,129,23:10,18-08-2021,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Okhla T Point , MB Road",Near Pattar Market,,29,77,One Grameen sewa tempo was hit by truck . The Tempo overturned injuring 02 passengers . 01 passenger was declared dead in hopital .,,,,,,,3688,2,West,Perpendicular Direction
12-09-2022,08:45 AM,210405,Ashwani,13-May-22,0405,129,04:30,27-08-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"MB Road , Indian Oil Petrol Pump","Pul Prahlad pur ,",New Delhi,29,77,One motorcycle was hit by car . The car driver fled from the site . Both the riders were taken to hospital by PCR and CAT Ambulance.,,,,,,,3689,0,South West,Same Direction
12-09-2022,08:45 AM,210431,Ashwani,13-May-22,0431,129,23:00,15-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,Near Anand mai marg,ICD Red Light,TKD,29,77,"One unknown vehicle had injured 02 pedestrian , they were taken to hospital where 01 was declared DOA .",,,,,,,3690,1,North West,Unknown
12-09-2022,08:45 AM,210461,Ashwani,13-May-22,0461,129,03:30,12-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,2,0,2,Unknown,,PATARI MB RRD BADARPUR TO MEHRAULI,Mehrauli Badarpur Road,,29,77,One bike was hit by unknown vehicle causing injury to both rider and pillion .They were taken to hospital in CATS ambulance.,,,,,,,3691,2,West,Unknown
12-09-2022,08:45 AM,210502,Ashwani,17-May-22,0502,129,23:30,18-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"MD road Okhla Mod ,",Pul Prahlad pur,New Delhi,29,77,One cyclist was hit by unknown vehice and he died on the spot due to injuries .,,,,,,,3692,2,West,Unknown
12-09-2022,08:45 AM,210508,Ashwani,17-May-22,0508,129,21:15,22-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"MB Road , opp Sanjay Cement Traders",Pul Prahladpur,New Delhi,29,77,A motorcyclist was hit by unknown vehicle .,,,,,,,3693,2,,Unknown
12-09-2022,08:45 AM,210516,Ashwani,17-May-22,0516,129,00:00,01-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"MB Road , Near",Khatta Manav Mangal School,"Pul PrahladPur, New Delhi",28,77,One pedestrian was hit by unknown vehicle and he died on the spot.,,,,,,,3694,1,East,Unknown
12-09-2022,08:45 AM,210020,Ashwani,17-May-22,0020,129,00:00,12-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"MB Road , Near",Kaya Maya Hospital,,29,77,One pedestrian was hit by unknown vehicle and taken to hospital by public .,,,,,,,3695,2,West,Unknown
12-09-2022,08:45 AM,210218,Ashwani,17-May-22,0218,129,22:00,28-04-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"MB Road , Okhla Mor",Red Light,,29,77,One scooty rider was hit from behind injuring the rider by an unknown vehicle .,,,,,,,3696,1,South west,Same Direction
12-09-2022,08:45 AM,210352,Ashwani,17-May-22,0352,129,23:00,11-07-2021,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Shooting Range Road,Near Police Check post,"PP Pur , New Delhi",29,77,one motorcycle was hit head on by a car . This caused injuries to the rider and pillion rider . They were taken to hospital in private vehicle by offending driver .,,,,,,,3697,2,South,Opposite Direction
12-09-2022,08:45 AM,210370,Ashwani,17-May-22,0370,129,00:15,28-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,MB Road,Near Okhla Mor Light,,29,77,"One motorcyclist was hit by unknown vehicle , he was taken to hospital by family .",,,,,,,3698,1,West,Unknown
12-09-2022,08:45 AM,210010,Ashwani,17-May-22,0010,130,23:10,04-01-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,0,Unknown,,"Punjabi Bagh Flyover,",Near Transport Center,"Punjabi Bagh , Delhi",29,77,One pedestrian died due to injuries obtained from crash by unknow vehicle .,,,,,,,3699,2,North East,Unknown
12-09-2022,08:45 AM,210013,Ashwani,17-May-22,0013,130,09:30,06-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Rad Light,Madipur Metro Station,,29,77,One pedestrian was injured in a crash and taken to hospital by public.,,,,,,,3700,2,West,Unknown
12-09-2022,08:45 AM,210017,Ashwani,17-May-22,0017,130,23:15,06-01-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Main Rohtak Road,Near East Punjabi Bagh,"Metro station, Punjabi Bagh",29,77,One Motorist was found in accidental condition with no details.,,,,,,,3701,1,East,Unknown
12-09-2022,08:45 AM,210025,Ashwani,17-May-22,0025,130,23:15,09-01-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Ashok Park Main,"Rohtak road , Punjabi Bagh",Delhi,29,77,,,,,,,,3702,2,East,Unknown
12-09-2022,08:45 AM,210056,Ashwani,17-May-22,0056,130,19:00,18-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Punjabi Bagh Underpass,"Rohtak Road , Delhi",,29,77,One pedestrian was hit by an unknown vehicle .,,,,,,,3703,0,East,Unknown
12-09-2022,08:45 AM,210079,Ashwani,17-May-22,0079,130,00:07,25-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Punjabi Roundabout,Delhi,,29,77,One bike rider was found injured on road and taken to hospital by PCR van . He was hit by a truck .,,,,,,,3704,1,East,Unknown
12-09-2022,08:45 AM,210092,Ashwani,17-May-22,0092,130,19:28,30-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Red Light Club Road,Punjabi Bagh,Delhi,29,77,One pedestrian was found injured on road and hit by unknown vehicle .,,,,,,,3705,1,,Unknown
12-09-2022,08:45 AM,210131,Ashwani,17-May-22,0131,130,23:00,12-02-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Road no 29,",Near  Balaji Hospital,"Crossing Madipur, Delhi",29,77,One car hit into a parked truck on the road side. Killing the driver of the car .,,,,,,,3706,3,West,Same Direction
12-09-2022,08:45 AM,210155,Ashwani,17-May-22,0155,130,09:30,23-02-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,,,"Near Underpass way,","Towards Zakira ,","Rohtak Road , Punjabi Bagh",29,77,A pedestrian was hit by a bike while crossing road . The victim died on the spot .,,,,,,,3707,2,East,Perpendicular Direction
12-09-2022,08:45 AM,210164,Ashwani,17-May-22,0164,130,16:00,26-02-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near FIT JEE Institute ,",Near Zakira Underpass,"Punjabi Bagh , Delhi",29,77,One cyclist was hit from behind by a car . The rider fell off his cycle and sustained injuries .,,,,,,,3708,1,,Same Direction
12-09-2022,08:45 AM,210206,Ashwani,17-May-22,0206,130,00:30,14-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Rohtak Road Paschim Vihar,Towards Madipur Red Light,,29,77,One motorist was hit by unknown vehicle . He died on the spot.,,,,,,,3709,2,West,Unknown
12-09-2022,08:45 AM,210250,Ashwani,17-May-22,0250,130,00:35,28-03-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,Main Rohtak Road,Traffic signal Shivaji Park,,29,77,"One truck had hit a bike , this resulted in death of bike rider and injury to two pillion riders.",,,,,,,3710,0,West,Same Direction
12-09-2022,08:45 AM,210298,Ashwani,17-May-22,0298,130,23:59,13-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Main Road Cement Shedding,"Broad Line , Delhi",,29,77,One pedestrian was completely crushed by an unknown vehicle .,,,,,,,3711,2,,Unknown
12-09-2022,08:45 AM,210501,Ashwani,17-May-22,0501,130,17:00,02-06-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Rohtak road,Near Madipur Metro station,,29,77,Two bicycle riders were hit by a car and both got injured.,,,,,,,3712,2,,Same Direction
12-09-2022,08:45 AM,210533,Ashwani,18-May-22,0533,130,19:35,10-06-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Round About,","Red Light above Underpass,","Rohtak road , Punjabi Bagh",29,77,One scooty rider way hit by car . The car driver fled from site after crash.,,,,,,,3714,2,,Unknown
12-09-2022,08:45 AM,210581,Ashwani,18-May-22,0581,130,16:10,24-06-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Madipur Red Light,Rohtak Road,,29,77,"One motorcycle was hit from behind by truck , the impact injured the rider of motorcycle and killed the pillion rider.",,,,,,,3715,2,,Same Direction
12-09-2022,08:45 AM,210788,Ashwani,18-May-22,0788,130,20:45,17-08-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near DMS booth 1167,"Dhingra Park,",East Punjabi Bagh,29,77,"One sccoty rider was overspeeding and hit the divider on the road , this led to head injury .",,,,,,,3716,2,,Not Applicable
12-09-2022,08:45 AM,210796,Ashwani,18-May-22,0796,130,04:00,23-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near Gupta Sweets, DDU Camp,",Road no 77,West Punjabi Bagh,29,77,"One pedestrian was hit by unknown vehicle , he died on the spot.",,,,,,,3717,1,,Unknown
12-09-2022,08:45 AM,210803,Ashwani,18-May-22,0803,130,20:30,25-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Rohtak Road , Near Madipur","Metro Station, Carriage way",Towards Zakira,29,77,One pedestrian kid was hit by some vehicle and was taken to hospital by PCR.,,,,,,,3718,3,,Unknown
12-09-2022,08:45 AM,210836,Ashwani,18-May-22,0836,130,03:21,06-09-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"North Avenue Road ,","Near Indian Overseas Bank,
Near Indian Overseas Bank,",Punjabi Bagh,29,77,"One Scootyb rider was hit by an unknown truck , this caused injuries to the rider . When he was taken to hospital by PCR he was declared DOA.",,,,,,,3719,2,,Unknown
12-09-2022,08:45 AM,210879,Ashwani,18-May-22,0879,130,23:20,17-09-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Between Nala and Ashok Park,Metro station Rohtak Road,Towards Peeragarhi,29,77,One motorcycle rider was hit by one unknown DTC bus . The rider was taken to hospital and Declared dead during treatment.,,,,,,,3720,2,East,Unknown
12-09-2022,08:45 AM,210910,Ashwani,18-May-22,0910,130,21:20,06-10-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Lal Quarter Chowk,"Madipur , Delhi",,29,77,One scooty was hit from behind by a truck injurying the pillion rider and killing the rider.,,,,,,,3721,2,,Same Direction
12-09-2022,08:45 AM,210911,Ashwani,18-May-22,0911,130,05:00,07-10-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Punjabi Bagh Flyover ,",From Rajouri towards,Azadpur,29,77,One Motorcycle was hit by a car . The rider and pillion were injured in the crash.When taken to hospital the rider was declared dead and pillion rider was injured .,,,,,,,3722,2,East,Unknown
12-09-2022,08:45 AM,210915,Ashwani,18-May-22,0915,130,22:00,09-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Ganda Nala Ring Road,","Punjabi Bagh , Delhi",,29,77,"One Scooty rider was dead road , he was hit by some unknown vehicle.",,,,,,,3723,2,,Unknown
12-09-2022,08:45 AM,210957,Ashwani,18-May-22,0957,130,03:52,29-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Underpass,Punjabi Bagh,Delhi,29,77,One pedestrian was hit by unknown vehicle and taken to hospital .,,,,,,,3724,0,,Unknown
12-09-2022,08:45 AM,210972,Ashwani,18-May-22,0972,130,21:50,06-11-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Ring Road Near Central Market,Road Punjabi Bagh,,29,77,"One DTC bus had hit one motorcycle , injuring the rider and pillion rider .",,,,,,,3725,2,,Same Direction
12-09-2022,08:45 AM,210990,Ashwani,18-May-22,0990,130,22:00,21-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Madipur,Police Chowki,Delhi,29,77,One pedestrian was hit by a bike . The injured was taken to hospital by public.,,,,,,,3726,2,,Unknown
